"directors","primaryName","titleType","startYear","weigthedRating"
"nm0480583","Dominique Ladoge","tvMovie","2014",6.2
"nm0480768","Gabriel Julien-Laferrière","tvMovie","2021",4.6
"nm0480843","John Lafia","tvMovie","1999",5.2
"nm0480843","John Lafia","tvMovie","2000",4.9
"nm0480843","John Lafia","tvMovie","2002",4.9
"nm0480843","John Lafia","tvMovie","2006",3.8
"nm0481184","Milton Lage","tvMovie","2010",7.1
"nm0481238","Bengt Lagerkvist","tvMovie","1960",7.2
"nm0481238","Bengt Lagerkvist","tvMovie","1961",6.78125
"nm0481238","Bengt Lagerkvist","tvMovie","1963",5.2
"nm0481238","Bengt Lagerkvist","tvMovie","1971",4.8
"nm0481238","Bengt Lagerkvist","tvMovie","1978",5.2
"nm0481238","Bengt Lagerkvist","tvMovie","1981",7.6
"nm0481358","Ron Lagomarsino","tvMovie","1989",5.2
"nm0481358","Ron Lagomarsino","tvMovie","1994",6.3
"nm0481358","Ron Lagomarsino","tvMovie","1996",6.6
"nm0481358","Ron Lagomarsino","tvMovie","1999",5.65799086757991
"nm0481358","Ron Lagomarsino","tvMovie","2000",5.7
"nm0481358","Ron Lagomarsino","tvMovie","2001",5.6
"nm0481358","Ron Lagomarsino","tvMovie","2002",6.1
"nm0481358","Ron Lagomarsino","tvMovie","2003",5.7
"nm0481358","Ron Lagomarsino","tvMovie","2004",5.94424342105263
"nm0481358","Ron Lagomarsino","tvMovie","2007",6
"nm0481402","Jean-Jacques Lagrange","tvMovie","1982",6.2
"nm0481567","Craig Lahiff","tvMovie","1987",5.5
"nm0481567","Craig Lahiff","tvMovie","1991",4.5
"nm0481587","Pascal Lahmani","tvMovie","2011",6.2
"nm0481605","Leopold Lahola","tvMovie","1967",10
"nm0481607","Steve La Hood","tvMovie","1996",6.3
"nm0481607","Steve La Hood","tvMovie","2000",8.1
"nm0481628","Atro Lahtela","tvMovie","2003",6.1
"nm0481628","Atro Lahtela","tvMovie","2013",5.2
"nm0481628","Atro Lahtela","tvMovie","2015",6.6
"nm0481721","Sandro Lai","tvMovie","2001",5.9
"nm0481721","Sandro Lai","tvMovie","2002",6.7
"nm0481775","Harvey S. Laidman","tvMovie","1978",5.5
"nm0481775","Harvey S. Laidman","tvMovie","1984",7.3
"nm0481866","Marion Laine","tvMovie","2012",5.6
"nm0481866","Marion Laine","tvMovie","2019",6.6
"nm0481866","Marion Laine","tvMovie","2021",5.7
"nm0481910","John Laing","tvMovie","1994",7.2
"nm0481910","John Laing","tvMovie","1995",7.2
"nm0481910","John Laing","tvMovie","1998",8.4
"nm0481910","John Laing","tvMovie","2005",5.4
"nm0481910","John Laing","tvMovie","2012",5.7
"nm0481910","John Laing","tvMovie","2015",6.5
"nm0482774","Joel Lamangan","tvMovie","2014",9
"nm0482845","Kelly LaMarr","tvMovie","2018",3.1
"nm0483302","Sean K. Lambert","tvMovie","2006",6.1
"nm0483434","Fotos Lambrinos","tvMovie","1990",4.7
"nm0483462","Stephan Lamby","tvMovie","2006",5.7
"nm0483462","Stephan Lamby","tvMovie","2008",6.3
"nm0483462","Stephan Lamby","tvMovie","2015",7
"nm0483462","Stephan Lamby","tvMovie","2017",7.1
"nm0483484","Erik Lamens","tvMovie","2000",6.1
"nm0483725","Jean-Jacques Lamore","tvMovie","1994",4.7
"nm0483770","Christophe Lamotte","tvMovie","2001",5.2
"nm0483770","Christophe Lamotte","tvMovie","2007",6
"nm0483770","Christophe Lamotte","tvMovie","2011",6.7
"nm0483770","Christophe Lamotte","tvMovie","2017",4.4
"nm0483770","Christophe Lamotte","tvMovie","2018",6.3
"nm0483770","Christophe Lamotte","tvMovie","2019",6.17971014492754
"nm0483791","Marianne Lamour","tvMovie","2003",7.2
"nm0483791","Marianne Lamour","tvMovie","2004",5.5
"nm0483791","Marianne Lamour","tvMovie","2007",6.5
"nm0483811","Pierre Lamoureux","tvMovie","2004",8.54242424242424
"nm0483811","Pierre Lamoureux","tvMovie","2005",8.88211243611584
"nm0484307","Micheline Lanctôt","tvMovie","1988",5.9
"nm0484307","Micheline Lanctôt","tvMovie","2004",5.6
"nm0484455","Jack Landau","tvMovie","1966",7
"nm0484464","Les Landau","tvMovie","1994",6.2
"nm0484464","Les Landau","tvMovie","1999",4.4
"nm0484523","Nathaniel Lande","tvMovie","1971",6.6
"nm0484645","Lew Landers","tvMovie","1951",6.7
"nm0484717","Sabine Landgraeber","tvMovie","2000",7.6
"nm0484717","Sabine Landgraeber","tvMovie","2002",4.9
"nm0484750","Gino Landi","tvMovie","1977",7
"nm0484750","Gino Landi","tvMovie","1978",7.4
"nm0484750","Gino Landi","tvMovie","2001",7
"nm0484879","Jeffery Scott Lando","tvMovie","2010",4.21651612903226
"nm0484879","Jeffery Scott Lando","tvMovie","2011",3
"nm0484879","Jeffery Scott Lando","tvMovie","2012",3.25973089860644
"nm0484879","Jeffery Scott Lando","tvMovie","2013",2.6
"nm0484879","Jeffery Scott Lando","tvMovie","2015",3
"nm0484879","Jeffery Scott Lando","tvMovie","2018",4.7
"nm0484901","Michael Landon Jr.","tvMovie","1999",6
"nm0484901","Michael Landon Jr.","tvMovie","2003",7.3
"nm0484901","Michael Landon Jr.","tvMovie","2004",7.1
"nm0484901","Michael Landon Jr.","tvMovie","2005",7.2
"nm0484901","Michael Landon Jr.","tvMovie","2011",6.3
"nm0484901","Michael Landon Jr.","tvMovie","2013",6.49015777610819
"nm0484901","Michael Landon Jr.","tvMovie","2016",7.3
"nm0485137","Alan Landsburg","tvMovie","1964",6.7
"nm0485137","Alan Landsburg","tvMovie","1965",5.5
"nm0485137","Alan Landsburg","tvMovie","1970",6
"nm0485229","Andrew Lane","tvMovie","1995",4.63032967032967
"nm0485377","Jennifer Lane","tvMovie","2006",8.1
"nm0485637","Eric Laneuville","tvMovie","1986",6.1
"nm0485637","Eric Laneuville","tvMovie","1987",6.5
"nm0485637","Eric Laneuville","tvMovie","1988",5.9
"nm0485637","Eric Laneuville","tvMovie","1990",6.23333333333333
"nm0485637","Eric Laneuville","tvMovie","1991",4.6
"nm0485637","Eric Laneuville","tvMovie","1993",6.78928571428571
"nm0485637","Eric Laneuville","tvMovie","1994",5.87836257309942
"nm0485637","Eric Laneuville","tvMovie","1995",6.2
"nm0485637","Eric Laneuville","tvMovie","1996",6.3
"nm0485637","Eric Laneuville","tvMovie","1997",6.7
"nm0485637","Eric Laneuville","tvMovie","2000",7.1
"nm0485637","Eric Laneuville","tvMovie","2002",4.5
"nm0485637","Eric Laneuville","tvMovie","2003",6.26
"nm0485637","Eric Laneuville","tvMovie","2010",5.7
"nm0485647","Sidney Lanfield","tvMovie","1962",6.6
"nm0485655","Mario Lanfranchi","tvMovie","1956",7.992
"nm0485655","Mario Lanfranchi","tvMovie","1958",9.2
"nm0485709","Charley Lang","tvMovie","1991",6.8
"nm0485747","Franz M. Lang","tvMovie","1964",7.9
"nm0485790","Joachim Lang","tvMovie","2006",6.9
"nm0485790","Joachim Lang","tvMovie","2011",7.5
"nm0485790","Joachim Lang","tvMovie","2013",6.6
"nm0485859","Michel Lang","tvMovie","1997",4.3
"nm0485889","Richard Lang","tvMovie","1977",6.38039215686274
"nm0485889","Richard Lang","tvMovie","1978",6.77260726072607
"nm0485889","Richard Lang","tvMovie","1982",6.7
"nm0485889","Richard Lang","tvMovie","1983",5.6
"nm0485889","Richard Lang","tvMovie","1984",5.63188405797101
"nm0485889","Richard Lang","tvMovie","1985",5.75096774193548
"nm0485889","Richard Lang","tvMovie","1986",6.2
"nm0485889","Richard Lang","tvMovie","1987",6.9282722513089
"nm0485889","Richard Lang","tvMovie","1989",6.3
"nm0485889","Richard Lang","tvMovie","1994",6.2
"nm0485904","Samantha Lang","tvMovie","2014",6.95219298245614
"nm0486010","Philippa Langdale","tvMovie","2003",7
"nm0486287","Carole Langer","tvMovie","2001",7.1
"nm0486600","Olivier Langlois","tvMovie","1998",6.3
"nm0486600","Olivier Langlois","tvMovie","2002",4.9
"nm0486600","Olivier Langlois","tvMovie","2003",6
"nm0486600","Olivier Langlois","tvMovie","2007",7.1
"nm0486600","Olivier Langlois","tvMovie","2008",6.4
"nm0486600","Olivier Langlois","tvMovie","2010",6.1
"nm0486600","Olivier Langlois","tvMovie","2012",7.35806451612903
"nm0486600","Olivier Langlois","tvMovie","2021",5.3
"nm0486621","Chris Langman","tvMovie","1988",8.9
"nm0486748","Simon Langton","tvMovie","1976",6.5
"nm0486748","Simon Langton","tvMovie","1984",6.6
"nm0486748","Simon Langton","tvMovie","1985",6.3
"nm0486748","Simon Langton","tvMovie","1987",5.5344537815126
"nm0486748","Simon Langton","tvMovie","1997",6.5
"nm0486888","Brian Lanker","tvMovie","2000",7
"nm0486890","Heinz Lanker","tvMovie","1973",8.6
"nm0486994","Vincent Lannoo","tvMovie","2019",6.1
"nm0487008","Lawrence Lanoff","tvMovie","1996",3.4
"nm0487047","Larry Lansburgh","tvMovie","1971",5.9
"nm0487047","Larry Lansburgh","tvMovie","1974",7.9
"nm0487112","Yelena Lanskaya","tvMovie","2005",6.7
"nm0487112","Yelena Lanskaya","tvMovie","2006",6.5
"nm0487112","Yelena Lanskaya","tvMovie","2007",3.57457627118644
"nm0487112","Yelena Lanskaya","tvMovie","2010",5
"nm0487113","Hermann Lanske","tvMovie","1968",8.2
"nm0487113","Hermann Lanske","tvMovie","1972",8.7
"nm0487113","Hermann Lanske","tvMovie","1979",6.8
"nm0487351","Claude Lanzmann","tvMovie","2010",7.2
"nm0487567","James Lapine","tvMovie","1996",8
"nm0487567","James Lapine","tvMovie","1999",6.2
"nm0487948","Orestes Lara","tvMovie","2004",4.6
"nm0487980","Abdelhai Laraki","tvMovie","2017",8.2
"nm0488108","Brian Large","tvMovie","1975",7.2
"nm0488108","Brian Large","tvMovie","1978",7.8
"nm0488108","Brian Large","tvMovie","1980",8.5
"nm0488108","Brian Large","tvMovie","1981",8.42242990654205
"nm0488108","Brian Large","tvMovie","1982",8.71414141414141
"nm0488108","Brian Large","tvMovie","1983",8.3219298245614
"nm0488108","Brian Large","tvMovie","1984",8.39454545454545
"nm0488108","Brian Large","tvMovie","1985",8.02933333333333
"nm0488108","Brian Large","tvMovie","1986",8.50933333333333
"nm0488108","Brian Large","tvMovie","1987",7.89223300970874
"nm0488108","Brian Large","tvMovie","1988",8.36153846153846
"nm0488108","Brian Large","tvMovie","1989",8.04166666666667
"nm0488108","Brian Large","tvMovie","1990",8.05991902834008
"nm0488108","Brian Large","tvMovie","1991",8.45611510791367
"nm0488108","Brian Large","tvMovie","1992",8.41307189542484
"nm0488108","Brian Large","tvMovie","1993",7.02380952380952
"nm0488108","Brian Large","tvMovie","1994",7.73154362416107
"nm0488108","Brian Large","tvMovie","1995",7.78360655737705
"nm0488108","Brian Large","tvMovie","1996",8.33414634146341
"nm0488108","Brian Large","tvMovie","1997",8.40857142857143
"nm0488108","Brian Large","tvMovie","1998",7.35294117647059
"nm0488108","Brian Large","tvMovie","1999",7.94
"nm0488108","Brian Large","tvMovie","2000",8.1
"nm0488108","Brian Large","tvMovie","2001",8.42545454545455
"nm0488108","Brian Large","tvMovie","2002",7.92967741935484
"nm0488108","Brian Large","tvMovie","2003",8.6
"nm0488108","Brian Large","tvMovie","2004",7.7
"nm0488108","Brian Large","tvMovie","2005",8.58081632653061
"nm0488108","Brian Large","tvMovie","2006",6.8
"nm0488108","Brian Large","tvMovie","2007",8.47647058823529
"nm0488108","Brian Large","tvMovie","2008",8.4
"nm0488108","Brian Large","tvMovie","2009",8.02608695652174
"nm0488108","Brian Large","tvMovie","2011",5.7
"nm0488108","Brian Large","tvMovie","2012",8.4
"nm0488108","Brian Large","tvMovie","2014",7.2
"nm0488108","Brian Large","tvMovie","2015",7.9
"nm0488643","Rudy Larriva","tvMovie","1983",6.9
"nm0488662","John Larroquette","tvMovie","2005",6.7
"nm0488662","John Larroquette","tvMovie","2006",6.7
"nm0488662","John Larroquette","tvMovie","2007",6.65071770334928
"nm0488688","Sheldon Larry","tvMovie","1985",6.53687150837989
"nm0488688","Sheldon Larry","tvMovie","1987",5
"nm0488688","Sheldon Larry","tvMovie","1988",6
"nm0488688","Sheldon Larry","tvMovie","1990",6
"nm0488688","Sheldon Larry","tvMovie","1991",6.8
"nm0488688","Sheldon Larry","tvMovie","1992",5.52343234323432
"nm0488688","Sheldon Larry","tvMovie","1993",6.2
"nm0488688","Sheldon Larry","tvMovie","1994",6.93624338624339
"nm0488688","Sheldon Larry","tvMovie","1996",5.5
"nm0488688","Sheldon Larry","tvMovie","1997",6.3
"nm0488688","Sheldon Larry","tvMovie","1998",6.6
"nm0488688","Sheldon Larry","tvMovie","1999",5.7
"nm0488688","Sheldon Larry","tvMovie","2000",6.01399317406143
"nm0488688","Sheldon Larry","tvMovie","2004",6.16678865507777
"nm0488688","Sheldon Larry","tvMovie","2005",6.5
"nm0488688","Sheldon Larry","tvMovie","2007",6.3
"nm0488715","Birger Larsen","tvMovie","1993",7.5
"nm0488978","Edwin Larson","tvMovie","2007",6.2
"nm0488991","Glen A. Larson","tvMovie","1989",5.6
"nm0489137","Barbro Larsson","tvMovie","1986",7.2
"nm0489172","Egon Larsson","tvMovie","1982",6.2
"nm0489284","Stig Larsson","tvMovie","1988",7.9
"nm0489284","Stig Larsson","tvMovie","1990",7
"nm0489284","Stig Larsson","tvMovie","2007",6.3
"nm0489376","Pierre Lary","tvMovie","1997",4.80526315789474
"nm0489376","Pierre Lary","tvMovie","1999",4.6
"nm0489376","Pierre Lary","tvMovie","2000",7.8
"nm0489583","Milan Lasica","tvMovie","2002",6.5
"nm0489583","Milan Lasica","tvMovie","2004",7.4
"nm0489614","Karsten Laske","tvMovie","2008",6.6
"nm0489669","Jan Laskowski","tvMovie","1972",5.8
"nm0489995","Marcin Latallo","tvMovie","2007",6.6
"nm0489997","Stanislaw Latallo","tvMovie","1973",7.1
"nm0489997","Stanislaw Latallo","tvMovie","1974",5.6
"nm0490133","Stan Lathan","tvMovie","1976",7.3
"nm0490133","Stan Lathan","tvMovie","1978",6.7
"nm0490133","Stan Lathan","tvMovie","1980",7.4
"nm0490133","Stan Lathan","tvMovie","1982",7.6
"nm0490133","Stan Lathan","tvMovie","1984",7.3
"nm0490133","Stan Lathan","tvMovie","1987",6.2
"nm0490133","Stan Lathan","tvMovie","1988",6.8
"nm0490133","Stan Lathan","tvMovie","1989",6.2
"nm0490133","Stan Lathan","tvMovie","1991",6.5
"nm0490133","Stan Lathan","tvMovie","2003",4.9
"nm0490375","David Michael Latt","tvMovie","2009",3.1
"nm0490594","Patrick Lau","tvMovie","1989",6.8
"nm0490594","Patrick Lau","tvMovie","1999",6.7
"nm0490594","Patrick Lau","tvMovie","2000",7.8
"nm0490594","Patrick Lau","tvMovie","2004",7.8
"nm0490792","Peter Lauer","tvMovie","1999",5.5
"nm0490792","Peter Lauer","tvMovie","2000",5.4
"nm0490792","Peter Lauer","tvMovie","2005",6.7
"nm0490792","Peter Lauer","tvMovie","2006",6.8
"nm0490792","Peter Lauer","tvMovie","2011",4.4
"nm0490792","Peter Lauer","tvMovie","2013",7.3
"nm0490808","Erez Laufer","tvMovie","2002",7.6
"nm0490827","Hugues de Laugardière","tvMovie","1996",5.3
"nm0490838","Nicholas Laughland","tvMovie","1995",7.5
"nm0490838","Nicholas Laughland","tvMovie","2002",6.7
"nm0490838","Nicholas Laughland","tvMovie","2005",6.90589378238342
"nm0491087","Alastair Laurence","tvMovie","2013",7.6
"nm0491087","Alastair Laurence","tvMovie","2014",7.2
"nm0491286","Fabrizio Laurenti","tvMovie","1993",6.2
"nm0491447","Frantisek Laurin","tvMovie","1978",6.16
"nm0491447","Frantisek Laurin","tvMovie","1979",4.6
"nm0491547","Ernst Josef Lauscher","tvMovie","1998",4
"nm0491547","Ernst Josef Lauscher","tvMovie","2002",1.8
"nm0491547","Ernst Josef Lauscher","tvMovie","2003",6.4
"nm0491603","Ulrich Lauterbach","tvMovie","1964",9.9
"nm0491603","Ulrich Lauterbach","tvMovie","1966",8.1
"nm0491603","Ulrich Lauterbach","tvMovie","1967",9.8
"nm0491626","Georges Lautner","tvMovie","1994",4
"nm0491708","Eric Lavaine","tvMovie","2014",5.9
"nm0491725","Dennis LaValle","tvMovie","2004",4.7
"nm0492275","Martin Lavut","tvMovie","1980",5.7
"nm0492275","Martin Lavut","tvMovie","1984",7
"nm0492275","Martin Lavut","tvMovie","1986",5.4
"nm0492620","Andrew Lawrence","tvMovie","2020",5.4
"nm0492620","Andrew Lawrence","tvMovie","2021",5.8
"nm0492639","Bill Lawrence","tvMovie","2006",7.2
"nm0492639","Bill Lawrence","tvMovie","2012",7
"nm0492721","Denny Lawrence","tvMovie","1985",5.6
"nm0492721","Denny Lawrence","tvMovie","1986",6.1
"nm0492722","Diarmuid Lawrence","tvMovie","1985",6.6
"nm0492722","Diarmuid Lawrence","tvMovie","1996",7.00067471590909
"nm0492722","Diarmuid Lawrence","tvMovie","2003",6.5
"nm0492722","Diarmuid Lawrence","tvMovie","2013",6.1
"nm0492722","Diarmuid Lawrence","tvMovie","2015",5.9
"nm0492784","Greg Lawrence","tvMovie","2008",4.5
"nm0492974","Quentin Lawrence","tvMovie","1977",6.4
"nm0493067","Vernon Lawrence","tvMovie","1988",7.9
"nm0493067","Vernon Lawrence","tvMovie","1990",8.1
"nm0493200","Denis Lawson","tvMovie","2002",6.8
"nm0493383","Mark Lawton","tvMovie","1960",8.5
"nm0493441","Richard Laxton","tvMovie","1996",5.5
"nm0493441","Richard Laxton","tvMovie","2003",7.4
"nm0493441","Richard Laxton","tvMovie","2008",7.3
"nm0493441","Richard Laxton","tvMovie","2009",8
"nm0493441","Richard Laxton","tvMovie","2011",6.5
"nm0493441","Richard Laxton","tvMovie","2013",6.5
"nm0493459","Damien Lay","tvMovie","2005",7.8
"nm0493459","Damien Lay","tvMovie","2006",8.1
"nm0493615","Joe Layton","tvMovie","1967",6.9
"nm0493615","Joe Layton","tvMovie","1969",6.3
"nm0493764","Magdalena Lazarkiewicz","tvMovie","1986",6.2
"nm0493765","Piotr Lazarkiewicz","tvMovie","1997",7
"nm0493785","Valerio Lazarov","tvMovie","1969",5.6
"nm0493785","Valerio Lazarov","tvMovie","1995",7.3
"nm0493894","Dragoslav Lazic","tvMovie","1967",6.1
"nm0493894","Dragoslav Lazic","tvMovie","1970",7.1
"nm0493894","Dragoslav Lazic","tvMovie","1982",7.9
"nm0493894","Dragoslav Lazic","tvMovie","1985",7.9
"nm0493944","Lakis Lazopoulos","tvMovie","2004",4
"nm0493944","Lakis Lazopoulos","tvMovie","2008",5.07142857142857
"nm0493948","Gianfrancesco Lazotti","tvMovie","2008",4.2
"nm0494025","Philippe Laïk","tvMovie","2000",6.2
"nm0494025","Philippe Laïk","tvMovie","2007",6.8
"nm0494025","Philippe Laïk","tvMovie","2008",7.2
"nm0494104","Gabriel Le Bomin","tvMovie","2015",5.5
"nm0494104","Gabriel Le Bomin","tvMovie","2019",5.9
"nm0494199","Daniel Le Comte","tvMovie","1970",6
"nm0494199","Daniel Le Comte","tvMovie","1974",6.1
"nm0494355","Philippe Le Guay","tvMovie","2011",6.5
"nm0494383","Eric Le Hung","tvMovie","1967",7.4
"nm0494389","Bruno Le Jean","tvMovie","1999",5.7
"nm0494389","Bruno Le Jean","tvMovie","2012",5.7
"nm0494557","Serge Le Péron","tvMovie","2003",6.8
"nm0494557","Serge Le Péron","tvMovie","2008",5.7
"nm0494557","Serge Le Péron","tvMovie","2010",6.1
"nm0494558","Didier Le Pêcheur","tvMovie","2011",5.9
"nm0494558","Didier Le Pêcheur","tvMovie","2015",6.6
"nm0494807","Jennifer Leacey","tvMovie","2015",6.3
"nm0494835","John Leach","tvMovie","1978",7.5
"nm0494879","Wilford Leach","tvMovie","1978",7.4
"nm0494885","Philip Leacock","tvMovie","1971",6.7
"nm0494885","Philip Leacock","tvMovie","1972",6.07769886363636
"nm0494885","Philip Leacock","tvMovie","1973",7.03589285714286
"nm0494885","Philip Leacock","tvMovie","1977",6.1
"nm0494885","Philip Leacock","tvMovie","1978",7.5
"nm0494885","Philip Leacock","tvMovie","1980",4.9
"nm0494885","Philip Leacock","tvMovie","1981",4.8
"nm0494885","Philip Leacock","tvMovie","1982",5.2
"nm0494889","Robert Leacock","tvMovie","1992",6.4
"nm0494938","David Leaf","tvMovie","2004",8
"nm0494938","David Leaf","tvMovie","2008",7.4
"nm0494944","Paul Leaf","tvMovie","1978",5.76
"nm0495811","Patrick Le Bon","tvMovie","1984",8
"nm0495811","Patrick Le Bon","tvMovie","1988",3.6
"nm0495960","Nancy LeBrun","tvMovie","2002",5.9
"nm0496019","Alexis Lecaye","tvMovie","2003",6.04545454545455
"nm0496029","Alberto Lecchi","tvMovie","2010",7.2
"nm0496047","Zygmunt Lech","tvMovie","1982",6.4
"nm0496047","Zygmunt Lech","tvMovie","1986",6.1
"nm0496047","Zygmunt Lech","tvMovie","1987",6.8
"nm0496134","Keith Ross Leckie","tvMovie","2000",6
"nm0496149","Frédéric LeClair","tvMovie","2010",8.4
"nm0496312","Patrice Leconte","tvMovie","2015",5.8
"nm0496417","Bruce Leddy","tvMovie","1999",6.5
"nm0496417","Bruce Leddy","tvMovie","2013",9.3
"nm0496417","Bruce Leddy","tvMovie","2016",6.6
"nm0496417","Bruce Leddy","tvMovie","2019",3.1
"nm0496622","Mathias Ledoux","tvMovie","1981",7.7
"nm0496622","Mathias Ledoux","tvMovie","1988",8.3
"nm0496622","Mathias Ledoux","tvMovie","2003",6.00322580645161
"nm0496746","J. Lee Thompson","tvMovie","1972",5.9
"nm0496746","J. Lee Thompson","tvMovie","1976",6.6
"nm0497083","Damon Lee","tvMovie","2021",6
"nm0497115","David Lee","tvMovie","2001",7.4
"nm0497123","David Lee","tvMovie","1994",8.4
"nm0497460","James Lee","tvMovie","2008",6.3
"nm0497543","Joanna Lee","tvMovie","1979",6.4
"nm0497543","Joanna Lee","tvMovie","1980",6.4
"nm0497758","Lik-Chi Lee","tvMovie","1992",6.3
"nm0497862","Melissa Lee","tvMovie","2005",8.1
"nm0497891","Michele Lee","tvMovie","1996",5.5
"nm0498061","Ray Lee","tvMovie","1986",7.8
"nm0498061","Ray Lee","tvMovie","1989",6.7
"nm0498064","Raymond Lee","tvMovie","1988",6.8
"nm0498108","Robert Lee","tvMovie","1997",3.9
"nm0498108","Robert Lee","tvMovie","2006",3.3
"nm0498614","Robert M. Leeds","tvMovie","1981",4.9
"nm0498677","Bart van Leemputten","tvMovie","2010",6.9
"nm0498711","Tom Leetch","tvMovie","1973",6.2
"nm0498711","Tom Leetch","tvMovie","1974",7.12790697674419
"nm0498711","Tom Leetch","tvMovie","1976",7.1
"nm0498711","Tom Leetch","tvMovie","1983",8.7
"nm0498756","Ian Leese","tvMovie","2008",7.9
"nm0498756","Ian Leese","tvMovie","2015",7.2
"nm0498877","Jean Pierre Lefebvre","tvMovie","2002",4
"nm0498898","Philippe Lefebvre","tvMovie","1992",5.5
"nm0498959","Robin Lefevre","tvMovie","1994",7.1
"nm0498991","Doug Lefler","tvMovie","1994",6.5
"nm0499079","Jean-Martial Lefranc","tvMovie","2008",7
"nm0499095","Anthony Lefresne","tvMovie","2009",3.8
"nm0499095","Anthony Lefresne","tvMovie","2010",5.3
"nm0499095","Anthony Lefresne","tvMovie","2011",4
"nm0499095","Anthony Lefresne","tvMovie","2014",5.7
"nm0499095","Anthony Lefresne","tvMovie","2015",4.7
"nm0499095","Anthony Lefresne","tvMovie","2018",5.3
"nm0499246","Anna Legchilova","tvMovie","2003",4.3
"nm0499396","Gary Legon","tvMovie","1998",7.3
"nm0499721","Matthias Lehmann","tvMovie","2008",5
"nm0499724","Michael Lehmann","tvMovie","2003",7.1
"nm0499804","Fritz Lehner","tvMovie","1976",6.5
"nm0499804","Fritz Lehner","tvMovie","1982",7.6
